ID,AIRLINE_ID,AIRPLANE_ID,CREW_ID,FLIGHT_NUMBER,PURCHASED_TICKETS,DEPARTURE_TIME,ARRIVAL_TIME,FLIGHT_LENGTH,PLACE_OF_DEPARTURE_ID,PLACE_OF_ARRIVAL_ID,DISTANCE,DELAY,STATUS
3302,588,5,62,427,497,"12/06/2019, 10:34","13/06/2019, 9:05",22,22,22,3490,13,waiting for departure
3303,1907,7,14,675,428,"14/05/2017, 6:48","14/05/2017, 13:29",2,24,24,3045,55,delayed
3304,1610,5,73,784,365,"16/02/2017, 21:40","17/02/2017, 13:33",23,23,23,4063,11,delayed
3305,349,5,14,929,144,"13/10/2017, 13:34","14/10/2017, 1:02",7,24,24,969,50,canceled
3306,333,8,31,592,191,"26/08/2019, 21:54","27/08/2019, 16:19",1,23,23,2397,23,canceled
3307,1156,2,47,162,198,"26/07/2015, 9:59","27/07/2015, 2:20",21,25,25,2078,4,canceled
3308,953,6,50,357,275,"27/10/2019, 16:53","28/10/2019, 7:39",13,22,22,3593,15,takeoff
3309,1998,4,55,536,260,"04/10/2017, 20:45","05/10/2017, 2:41",18,23,23,4256,32,takeoff
3310,513,1,16,850,451,"03/08/2016, 9:07","04/08/2016, 4:44",13,22,22,1136,12,waiting for departure
3311,290,4,77,921,333,"29/09/2016, 0:55","29/09/2016, 9:30",15,22,22,3215,23,delayed
3312,1970,1,66,836,108,"13/02/2016, 0:59","13/02/2016, 10:34",14,22,22,1055,29,canceled
3313,1694,6,94,360,113,"13/04/2018, 2:33","13/04/2018, 20:15",6,24,24,2688,42,delayed
3314,1898,2,46,418,367,"14/03/2022, 8:03","15/03/2022, 2:32",16,25,25,3024,32,delayed
3315,1537,2,56,298,384,"20/08/2016, 18:14","21/08/2016, 15:15",20,24,24,4014,45,delayed
3316,824,1,55,251,186,"24/12/2016, 13:44","25/12/2016, 12:03",10,24,24,3123,29,takeoff
3317,888,1,14,197,177,"26/03/2020, 23:01","27/03/2020, 13:44",20,24,24,3675,29,delayed
3318,951,2,61,696,208,"23/03/2021, 11:28","24/03/2021, 2:08",6,25,25,770,49,takeoff
3319,1868,6,52,676,226,"21/01/2021, 4:07","21/01/2021, 23:13",24,25,25,4807,51,canceled
3320,1490,7,95,295,486,"21/01/2017, 2:44","21/01/2017, 21:59",9,23,23,4536,26,delayed
3321,338,4,26,249,407,"27/08/2015, 23:54","28/08/2015, 1:56",13,23,23,2065,32,delayed
3322,1927,4,32,813,488,"12/12/2020, 19:16","13/12/2020, 7:13",9,25,25,406,45,arrived
3323,761,4,94,614,351,"22/03/2020, 17:17","22/03/2020, 22:31",18,23,23,2201,34,delayed
3324,1417,4,79,801,321,"04/05/2021, 21:18","04/05/2021, 23:57",13,23,23,968,46,canceled
3325,580,8,77,870,255,"15/01/2022, 5:40","16/01/2022, 3:20",1,23,23,2167,12,takeoff
3326,1940,2,92,151,280,"12/12/2020, 23:31","13/12/2020, 13:29",2,23,23,3110,8,waiting for departure
3327,1667,1,60,633,130,"03/09/2022, 20:28","04/09/2022, 19:18",20,25,25,1650,43,delayed
3328,289,4,32,213,500,"30/04/2021, 1:26","30/04/2021, 21:06",3,22,22,3718,17,takeoff
3329,1416,6,80,933,453,"10/02/2018, 3:57","10/02/2018, 23:13",20,22,22,3166,26,waiting for departure
3330,1189,3,39,147,311,"15/08/2019, 22:49","16/08/2019, 19:27",17,25,25,3506,14,canceled
3331,913,5,81,819,253,"26/01/2022, 12:12","27/01/2022, 10:39",7,24,24,1418,50,canceled
3332,2000,4,68,905,229,"10/08/2016, 9:32","10/08/2016, 19:51",6,23,23,732,15,takeoff
3333,1773,2,36,590,224,"04/02/2018, 3:57","04/02/2018, 6:45",22,24,24,4920,21,takeoff
3334,1369,4,8,276,467,"27/08/2022, 8:41","28/08/2022, 3:48",24,22,22,4169,4,canceled
3335,663,7,75,930,108,"24/07/2022, 15:36","25/07/2022, 2:51",9,24,24,2318,1,takeoff
3336,1648,5,27,268,289,"24/07/2021, 11:46","25/07/2021, 4:42",20,24,24,650,31,canceled
3337,1993,4,26,805,435,"07/07/2016, 16:05","08/07/2016, 11:51",17,25,25,2752,9,takeoff
3338,1341,5,41,863,188,"07/11/2019, 23:29","08/11/2019, 8:32",16,23,23,1118,4,delayed
3339,1365,8,45,663,454,"13/05/2016, 0:11","13/05/2016, 23:33",18,23,23,538,54,delayed
3340,818,2,27,634,254,"24/08/2020, 21:39","25/08/2020, 1:12",24,23,23,4625,59,arrived
3341,1860,4,10,408,493,"02/12/2021, 0:54","02/12/2021, 13:20",1,23,23,720,3,canceled
3342,1892,7,8,298,318,"22/06/2021, 18:13","23/06/2021, 13:08",10,24,24,3141,60,waiting for departure
3343,1001,8,2,940,446,"11/02/2019, 11:08","12/02/2019, 7:54",16,25,25,739,22,arrived
3344,1067,7,2,303,317,"03/10/2021, 23:17","04/10/2021, 11:30",8,25,25,334,1,waiting for departure
3345,1039,6,92,276,243,"09/01/2017, 5:35","09/01/2017, 21:05",13,24,24,1553,38,canceled
3346,1570,3,10,738,196,"08/05/2018, 14:33","09/05/2018, 12:15",20,24,24,3819,60,waiting for departure
3347,578,6,43,314,455,"13/03/2019, 5:00","13/03/2019, 12:03",14,24,24,1251,21,waiting for departure
3348,1926,1,58,654,128,"07/07/2018, 2:33","08/07/2018, 0:32",6,25,25,2993,3,takeoff
3349,397,8,59,533,328,"06/01/2017, 1:02","06/01/2017, 8:36",2,23,23,2501,29,waiting for departure
3350,921,5,38,733,270,"14/12/2015, 22:46","15/12/2015, 11:29",7,24,24,360,59,takeoff
3351,79,7,94,710,333,"17/12/2020, 6:07","17/12/2020, 18:33",17,25,25,2435,47,waiting for departure
3352,1762,1,96,297,404,"04/03/2020, 6:42","05/03/2020, 3:10",6,23,23,3534,58,canceled
3353,1641,8,84,154,166,"30/10/2018, 3:57","30/10/2018, 22:16",18,25,25,594,55,waiting for departure
3354,763,7,77,849,238,"03/03/2019, 10:02","04/03/2019, 9:08",4,25,25,734,35,canceled
3355,873,4,73,862,257,"30/03/2019, 10:55","30/03/2019, 17:32",16,23,23,4383,41,delayed
3356,1951,4,75,191,241,"29/10/2017, 10:42","29/10/2017, 15:22",19,25,25,2900,10,arrived
3357,1950,2,18,303,251,"14/10/2018, 23:13","15/10/2018, 3:20",16,25,25,897,54,arrived
3358,877,3,42,146,275,"13/03/2018, 14:35","13/03/2018, 19:48",21,25,25,1340,46,takeoff
3359,450,2,22,236,490,"31/01/2016, 8:13","31/01/2016, 23:20",2,24,24,1298,23,takeoff
3360,1654,7,88,228,469,"12/03/2021, 19:50","13/03/2021, 5:54",3,25,25,1928,45,canceled
3361,1205,2,68,628,122,"04/12/2020, 16:41","05/12/2020, 4:26",1,22,22,3546,46,canceled
3362,1337,8,38,319,123,"13/06/2022, 8:42","14/06/2022, 4:42",23,23,23,4246,59,arrived
3363,880,5,71,991,389,"08/09/2022, 5:25","08/09/2022, 15:31",10,24,24,510,41,takeoff
3364,408,5,92,595,455,"28/04/2019, 6:10","28/04/2019, 14:00",13,23,23,1727,41,canceled
3365,1818,3,9,364,113,"20/04/2017, 15:42","21/04/2017, 14:45",9,25,25,4922,3,delayed
3366,922,7,10,397,142,"15/09/2018, 12:20","16/09/2018, 10:10",1,24,24,3561,54,waiting for departure
3367,1532,2,60,927,452,"12/06/2016, 6:19","13/06/2016, 0:31",18,22,22,4174,31,arrived
3368,1571,7,15,207,215,"16/04/2017, 4:06","17/04/2017, 0:59",1,22,22,4019,44,canceled
3369,1187,2,62,555,285,"09/08/2017, 3:26","10/08/2017, 2:59",2,22,22,658,51,canceled
3370,563,2,100,761,161,"06/06/2021, 14:39","06/06/2021, 20:56",22,24,24,4974,9,takeoff
3371,1251,1,94,910,408,"10/07/2022, 13:22","10/07/2022, 20:36",6,24,24,3293,6,takeoff
3372,1176,5,79,335,481,"21/05/2015, 1:53","21/05/2015, 23:27",1,23,23,3225,30,arrived
3373,1035,8,27,792,394,"14/09/2020, 1:24","14/09/2020, 21:46",12,25,25,757,12,takeoff
3374,537,5,1,737,222,"30/12/2018, 9:38","30/12/2018, 18:55",3,24,24,1180,36,arrived
3375,473,5,20,302,359,"15/11/2021, 5:11","16/11/2021, 4:11",22,23,23,941,42,arrived
3376,1341,7,32,159,260,"18/06/2021, 23:25","19/06/2021, 22:45",15,22,22,3219,28,waiting for departure
3377,677,4,76,149,500,"03/06/2020, 9:32","03/06/2020, 17:23",14,23,23,492,31,arrived
3378,942,1,30,616,214,"14/04/2016, 13:56","15/04/2016, 12:41",14,23,23,2839,31,arrived
3379,113,7,72,599,498,"31/07/2017, 19:31","01/08/2017, 5:15",21,23,23,3089,56,takeoff
3380,1354,6,5,142,120,"18/12/2015, 1:50","18/12/2015, 18:36",21,23,23,2898,19,delayed
3381,1551,5,60,786,466,"08/04/2021, 7:32","08/04/2021, 21:19",21,25,25,3384,42,arrived
3382,472,3,98,997,292,"27/07/2020, 9:22","27/07/2020, 14:35",11,23,23,2946,26,takeoff
3383,269,5,93,982,324,"06/03/2022, 9:58","07/03/2022, 3:46",21,22,22,4736,35,delayed
3384,282,7,57,597,495,"11/02/2017, 12:06","11/02/2017, 17:40",24,23,23,3946,42,arrived
3385,146,1,27,180,357,"14/10/2019, 7:16","14/10/2019, 15:36",12,24,24,531,18,waiting for departure
3386,799,6,94,861,352,"24/04/2021, 12:50","25/04/2021, 12:25",3,23,23,1727,27,arrived
3387,126,3,36,436,264,"08/11/2018, 23:02","09/11/2018, 21:57",16,22,22,1411,25,arrived
3388,294,3,42,489,218,"24/01/2017, 13:43","24/01/2017, 17:59",20,23,23,1031,49,waiting for departure
3389,903,7,58,674,448,"14/09/2015, 5:39","14/09/2015, 11:15",7,24,24,1754,26,waiting for departure
3390,967,3,6,686,286,"09/09/2021, 13:36","10/09/2021, 1:39",4,23,23,3273,4,delayed
3391,985,5,74,562,314,"10/01/2019, 1:38","10/01/2019, 9:14",23,24,24,4610,29,delayed
3392,1905,7,94,989,187,"29/03/2019, 16:15","30/03/2019, 5:45",10,22,22,4590,25,delayed
3393,1347,2,54,280,325,"21/03/2022, 7:14","21/03/2022, 11:20",22,22,22,1769,40,arrived
3394,641,8,1,820,375,"30/06/2021, 16:37","01/07/2021, 5:27",4,23,23,3283,25,delayed
3395,1342,5,30,137,109,"14/08/2019, 6:06","14/08/2019, 8:53",11,22,22,1129,38,takeoff
3396,1648,4,87,150,379,"17/06/2015, 17:54","18/06/2015, 5:17",15,24,24,4718,58,takeoff
3397,584,2,35,593,130,"15/06/2022, 10:15","16/06/2022, 3:07",4,22,22,419,34,waiting for departure
3398,308,1,42,881,238,"11/08/2021, 20:39","12/08/2021, 19:32",13,24,24,4270,26,canceled
3399,711,6,67,921,438,"10/02/2021, 14:22","10/02/2021, 22:26",10,25,25,3060,2,arrived
3400,1377,8,47,656,112,"17/06/2015, 4:43","17/06/2015, 7:36",2,22,22,2578,58,arrived
3401,1785,8,87,501,165,"06/07/2021, 8:54","06/07/2021, 16:23",19,25,25,2854,21,canceled
3402,1126,3,26,231,490,"11/03/2019, 7:06","11/03/2019, 10:16",8,25,25,300,29,takeoff
3403,623,8,49,468,181,"22/07/2019, 13:40","23/07/2019, 5:18",20,23,23,3311,29,waiting for departure
3404,1336,1,75,157,273,"15/02/2016, 0:23","15/02/2016, 4:15",12,23,23,863,17,delayed
3405,1099,6,82,171,287,"12/11/2015, 18:38","13/11/2015, 10:20",5,23,23,2873,51,waiting for departure
3406,190,6,93,395,166,"17/10/2015, 14:15","17/10/2015, 17:09",6,24,24,2523,32,delayed
3407,738,3,38,536,203,"28/06/2016, 16:15","29/06/2016, 15:39",22,25,25,2487,39,canceled
3408,639,1,15,148,143,"16/08/2017, 16:07","17/08/2017, 15:01",14,23,23,727,58,arrived
3409,472,8,67,872,291,"26/07/2015, 22:37","27/07/2015, 2:05",21,23,23,2225,55,takeoff
3410,845,8,19,846,419,"15/12/2018, 7:29","15/12/2018, 23:18",9,25,25,3958,31,canceled
3411,992,8,56,382,242,"15/10/2021, 19:05","16/10/2021, 11:41",14,22,22,1868,9,takeoff
3412,309,7,28,396,329,"13/05/2020, 12:53","13/05/2020, 18:51",8,25,25,778,40,takeoff
3413,954,6,35,920,299,"25/05/2019, 7:01","25/05/2019, 10:50",2,22,22,1194,11,arrived
3414,511,3,15,341,439,"04/03/2018, 18:28","05/03/2018, 1:15",17,24,24,698,14,delayed
3415,765,7,53,237,311,"23/09/2018, 19:26","24/09/2018, 5:00",2,24,24,4635,28,delayed
3416,978,2,60,983,472,"29/03/2021, 7:45","29/03/2021, 21:03",16,24,24,3408,49,arrived
3417,1906,5,99,156,258,"23/01/2017, 1:16","23/01/2017, 5:34",9,24,24,639,35,delayed
3418,1067,3,70,485,495,"30/09/2022, 12:36","30/09/2022, 16:01",5,23,23,4915,6,takeoff
3419,82,4,98,231,409,"10/08/2017, 9:37","10/08/2017, 12:10",21,22,22,1276,35,canceled
3420,1274,4,83,877,199,"01/04/2020, 23:37","02/04/2020, 6:31",2,22,22,3292,40,waiting for departure
3421,1760,4,35,398,207,"29/07/2018, 21:12","30/07/2018, 6:39",13,23,23,4493,8,takeoff
3422,1419,3,57,537,311,"09/11/2017, 21:22","10/11/2017, 2:10",5,24,24,1214,31,takeoff
3423,185,2,37,139,103,"03/08/2019, 5:45","03/08/2019, 19:53",13,24,24,4065,25,canceled
3424,1271,5,58,528,161,"16/12/2015, 10:45","16/12/2015, 14:05",16,22,22,791,44,takeoff
3425,1806,3,15,407,159,"02/07/2022, 17:28","03/07/2022, 15:54",21,25,25,3963,18,delayed
3426,356,4,67,826,299,"29/09/2020, 18:03","29/09/2020, 23:11",22,23,23,1540,13,takeoff
3427,952,6,27,760,200,"01/09/2019, 9:50","02/09/2019, 3:26",18,24,24,4782,48,canceled
3428,1,1,68,497,383,"05/10/2022, 12:23","05/10/2022, 21:24",5,22,22,3212,44,waiting for departure
3429,719,6,15,410,293,"20/03/2021, 14:27","21/03/2021, 5:08",6,22,22,4706,13,canceled
3430,191,1,13,243,130,"11/01/2016, 12:24","11/01/2016, 17:13",24,25,25,598,10,takeoff
3431,956,6,49,993,245,"03/02/2021, 15:03","03/02/2021, 17:10",4,24,24,2481,37,delayed
3432,928,2,11,610,335,"13/01/2022, 8:12","14/01/2022, 4:50",20,22,22,307,31,arrived
3433,1132,8,61,199,449,"08/01/2018, 0:14","08/01/2018, 11:46",13,22,22,3358,27,delayed
3434,228,5,84,455,478,"08/11/2015, 1:51","08/11/2015, 6:58",10,24,24,4283,59,takeoff
3435,1811,4,59,973,266,"20/05/2017, 19:41","21/05/2017, 8:15",8,25,25,3052,10,arrived
3436,917,5,87,280,383,"05/05/2021, 1:11","05/05/2021, 19:31",15,25,25,4494,26,delayed
3437,1647,7,47,116,239,"13/02/2020, 4:38","13/02/2020, 7:13",3,25,25,1125,40,delayed
3438,1567,1,48,973,467,"23/02/2016, 0:37","23/02/2016, 14:56",11,22,22,1212,40,takeoff
3439,197,4,43,846,481,"16/08/2015, 18:30","17/08/2015, 14:39",22,23,23,2767,26,delayed
3440,286,1,30,944,113,"12/06/2022, 0:26","12/06/2022, 8:08",7,22,22,2336,19,waiting for departure
3441,1987,7,85,386,435,"08/02/2016, 3:46","08/02/2016, 19:34",2,23,23,2032,39,delayed
3442,325,8,81,480,453,"17/11/2020, 5:15","18/11/2020, 0:01",5,24,24,3732,45,canceled
3443,434,6,65,315,148,"07/09/2022, 13:51","08/09/2022, 3:09",14,25,25,3197,17,delayed
3444,1336,8,63,516,222,"06/04/2020, 2:37","07/04/2020, 1:35",3,23,23,947,1,arrived
3445,553,5,33,975,123,"14/11/2021, 23:13","15/11/2021, 4:22",5,25,25,4318,59,canceled
3446,1910,4,49,553,121,"13/09/2016, 22:51","14/09/2016, 14:31",14,23,23,4795,16,takeoff
3447,856,3,46,601,443,"07/04/2020, 13:02","08/04/2020, 0:37",16,23,23,4489,2,takeoff
3448,909,4,82,226,213,"25/09/2019, 18:48","26/09/2019, 13:34",8,24,24,3453,14,waiting for departure
3449,317,5,27,434,381,"07/06/2018, 8:43","08/06/2018, 6:22",19,25,25,2957,53,arrived
3450,1455,3,10,378,125,"27/01/2018, 14:27","28/01/2018, 8:10",3,24,24,1893,18,canceled
3451,859,2,11,430,216,"28/02/2021, 21:01","01/03/2021, 8:22",11,23,23,3467,2,canceled
3452,795,5,22,685,158,"18/08/2019, 12:46","19/08/2019, 2:00",23,22,22,4894,28,takeoff
3453,1812,5,15,337,372,"14/04/2022, 2:01","15/04/2022, 0:55",15,24,24,2020,35,delayed
3454,1253,1,19,289,348,"09/10/2021, 16:14","10/10/2021, 15:32",10,25,25,4092,20,canceled
3455,341,3,24,358,410,"28/10/2017, 9:41","28/10/2017, 11:49",18,23,23,4652,17,canceled
3456,1155,5,84,332,184,"14/04/2019, 20:20","15/04/2019, 9:05",21,24,24,4667,40,canceled
3457,1853,8,20,979,387,"02/12/2016, 15:24","03/12/2016, 11:17",5,22,22,466,6,delayed
3458,1394,2,52,664,477,"23/05/2022, 9:59","23/05/2022, 19:11",5,24,24,2668,39,canceled
3459,168,7,14,593,433,"28/05/2022, 23:00","29/05/2022, 22:53",23,25,25,668,36,canceled
3460,1219,4,72,747,383,"19/04/2021, 22:20","20/04/2021, 8:59",19,22,22,4379,44,takeoff
3461,362,2,30,595,169,"17/09/2015, 3:46","17/09/2015, 15:00",14,24,24,3872,28,delayed
3462,565,7,47,334,449,"21/09/2022, 22:56","22/09/2022, 9:17",2,23,23,3649,13,canceled
3463,1134,7,45,513,358,"16/07/2015, 23:17","17/07/2015, 17:09",12,23,23,3098,49,takeoff
3464,1473,4,97,367,221,"13/06/2020, 18:40","14/06/2020, 14:57",7,24,24,4776,6,waiting for departure
3465,33,7,100,460,115,"30/12/2019, 9:18","31/12/2019, 6:36",18,22,22,3593,24,delayed
3466,1438,4,79,134,108,"01/09/2022, 0:59","02/09/2022, 0:07",3,23,23,301,33,delayed
3467,374,8,95,678,438,"02/09/2016, 7:47","02/09/2016, 17:29",4,23,23,1973,60,arrived
3468,1210,3,3,852,297,"14/06/2018, 22:47","15/06/2018, 4:17",5,25,25,2891,33,arrived
3469,817,2,100,304,231,"30/12/2020, 16:45","31/12/2020, 5:19",21,24,24,1140,37,delayed
3470,1726,5,6,239,370,"23/08/2022, 21:22","24/08/2022, 19:21",9,23,23,3547,60,arrived
3471,1724,2,85,911,386,"12/03/2021, 19:56","13/03/2021, 4:12",20,24,24,2679,5,takeoff
3472,1912,7,82,420,466,"13/05/2021, 3:58","13/05/2021, 18:15",16,22,22,2149,46,delayed
3473,1925,5,80,286,378,"21/07/2017, 23:09","22/07/2017, 3:47",17,22,22,3024,31,waiting for departure
3474,133,7,48,137,261,"14/10/2015, 11:53","15/10/2015, 4:38",21,23,23,383,58,delayed
3475,132,6,64,175,414,"24/11/2018, 0:58","24/11/2018, 7:51",15,22,22,3123,20,waiting for departure
3476,1496,3,98,787,213,"25/01/2015, 0:26","25/01/2015, 6:07",23,22,22,919,56,waiting for departure
3477,1940,2,48,540,186,"12/01/2017, 19:39","13/01/2017, 16:30",10,22,22,861,15,arrived
3478,1974,3,62,169,199,"01/06/2022, 3:36","01/06/2022, 8:38",20,24,24,2925,19,waiting for departure
3479,899,3,64,178,488,"31/08/2019, 0:02","31/08/2019, 16:45",5,24,24,1796,39,takeoff
3480,43,4,23,974,264,"17/06/2017, 5:41","17/06/2017, 10:00",17,25,25,1182,12,canceled
3481,29,5,97,469,208,"22/01/2022, 6:53","22/01/2022, 14:29",23,22,22,2695,57,waiting for departure
3482,78,8,31,990,386,"12/04/2017, 3:22","12/04/2017, 14:18",5,23,23,4102,34,delayed
3483,1293,2,82,885,394,"27/01/2017, 0:50","27/01/2017, 21:56",23,23,23,1440,11,arrived
3484,437,6,14,899,252,"16/08/2022, 3:51","16/08/2022, 16:13",24,24,24,1573,21,arrived
3485,503,1,36,787,356,"10/05/2021, 18:07","11/05/2021, 13:48",7,23,23,4847,46,waiting for departure
3486,521,3,84,673,423,"22/04/2022, 21:53","23/04/2022, 6:05",11,23,23,2471,41,canceled
3487,1113,8,76,600,276,"28/10/2015, 18:02","29/10/2015, 16:05",1,23,23,1076,18,delayed
3488,1586,4,5,738,363,"30/06/2016, 23:53","01/07/2016, 3:57",13,24,24,1873,5,delayed
3489,892,1,98,841,135,"01/12/2016, 5:00","02/12/2016, 1:23",9,25,25,728,60,waiting for departure
3490,856,5,46,896,218,"04/04/2017, 20:50","05/04/2017, 8:02",1,24,24,4956,56,takeoff
3491,1007,7,5,183,496,"19/01/2020, 4:26","20/01/2020, 4:12",2,25,25,3908,23,delayed
3492,386,8,44,647,274,"15/05/2015, 12:53","16/05/2015, 9:05",22,24,24,3132,40,delayed
3493,1357,8,46,349,145,"22/10/2018, 17:15","23/10/2018, 13:32",9,25,25,3884,32,takeoff
3494,1345,7,9,429,486,"12/10/2016, 1:01","12/10/2016, 16:48",20,23,23,2720,20,arrived
3495,486,5,30,915,155,"04/04/2021, 23:29","05/04/2021, 4:43",24,25,25,483,29,waiting for departure
3496,676,4,10,785,282,"16/03/2020, 17:56","17/03/2020, 14:20",20,22,22,2311,36,arrived
3497,360,8,36,540,179,"05/05/2020, 20:35","06/05/2020, 14:36",22,24,24,3741,51,arrived
3498,1460,2,34,187,315,"12/07/2018, 15:43","13/07/2018, 13:55",24,24,24,2231,37,delayed
3499,1890,2,60,318,435,"30/01/2018, 18:37","30/01/2018, 21:52",18,24,24,3971,44,canceled
3500,1377,3,79,769,170,"27/01/2016, 0:37","27/01/2016, 19:02",8,24,24,842,45,takeoff
3501,580,1,16,390,496,"25/12/2020, 5:06","25/12/2020, 10:22",18,22,22,2828,38,waiting for departure
3502,769,8,68,866,267,"15/03/2017, 19:29","16/03/2017, 4:39",6,22,22,725,56,waiting for departure
3503,845,8,66,808,305,"05/09/2018, 4:27","05/09/2018, 19:48",19,24,24,647,4,waiting for departure
3504,1602,1,43,647,451,"19/12/2017, 7:40","19/12/2017, 17:33",17,24,24,4308,60,arrived
3505,1509,4,3,300,107,"10/09/2020, 15:56","11/09/2020, 7:03",13,23,23,932,57,takeoff
3506,1410,6,77,420,262,"24/05/2015, 19:34","25/05/2015, 7:46",23,23,23,3494,19,takeoff
3507,597,5,100,474,357,"14/12/2020, 7:25","15/12/2020, 1:45",10,23,23,936,5,delayed
3508,1935,5,2,941,126,"11/08/2019, 19:24","12/08/2019, 4:35",6,23,23,1531,5,waiting for departure
3509,1601,8,31,164,225,"21/12/2020, 23:45","22/12/2020, 17:16",24,25,25,3343,8,takeoff
3510,623,4,85,190,110,"14/03/2021, 10:40","14/03/2021, 14:55",4,24,24,1782,39,canceled
3511,462,4,96,307,438,"24/07/2021, 11:23","24/07/2021, 22:57",12,25,25,1848,34,waiting for departure
3512,298,1,34,451,243,"27/05/2022, 18:02","27/05/2022, 22:43",24,22,22,2918,54,delayed
3513,1566,7,52,665,341,"17/08/2020, 14:20","17/08/2020, 23:17",22,25,25,860,25,canceled
3514,69,6,16,175,215,"01/05/2022, 13:54","02/05/2022, 7:42",24,24,24,418,51,takeoff
3515,1698,5,49,167,253,"13/04/2015, 6:33","14/04/2015, 4:55",6,25,25,360,5,takeoff
3516,360,7,81,813,261,"31/07/2021, 5:27","01/08/2021, 3:34",8,23,23,552,6,arrived
3517,1102,7,54,111,465,"27/03/2021, 12:19","28/03/2021, 3:20",9,22,22,4700,39,takeoff
3518,970,4,44,178,174,"07/06/2016, 16:15","08/06/2016, 10:35",2,25,25,2838,39,waiting for departure
3519,1982,4,53,161,426,"16/10/2017, 22:17","17/10/2017, 6:20",9,24,24,2488,1,takeoff
3520,1387,4,97,254,423,"27/09/2019, 21:09","28/09/2019, 2:03",7,23,23,4662,54,takeoff
3521,1581,8,56,796,318,"13/02/2020, 15:16","13/02/2020, 22:57",6,25,25,390,20,waiting for departure
3522,1881,2,55,413,350,"14/08/2020, 14:09","14/08/2020, 20:55",21,22,22,1466,44,canceled
3523,1252,2,17,354,230,"09/08/2015, 15:14","09/08/2015, 20:51",21,24,24,619,43,arrived
3524,1047,8,45,627,340,"26/12/2015, 14:16","27/12/2015, 11:26",7,23,23,3890,41,arrived
3525,1600,1,39,221,355,"04/07/2018, 1:09","05/07/2018, 0:13",2,23,23,780,5,canceled
3526,690,6,68,275,432,"12/05/2015, 14:44","13/05/2015, 5:45",6,24,24,1551,54,takeoff
3527,596,6,17,726,288,"18/10/2018, 17:46","19/10/2018, 11:41",14,22,22,2140,4,arrived
3528,691,4,56,600,202,"29/05/2016, 5:11","30/05/2016, 2:34",23,22,22,649,48,delayed
3529,217,6,93,697,274,"13/12/2020, 23:14","14/12/2020, 2:09",4,22,22,1875,25,takeoff
3530,1177,1,46,222,421,"05/09/2021, 11:42","06/09/2021, 7:03",24,24,24,897,36,arrived
3531,1852,6,47,728,325,"29/08/2022, 23:29","30/08/2022, 6:49",9,25,25,2622,38,arrived
3532,1119,2,65,125,386,"24/06/2020, 10:51","25/06/2020, 6:29",1,25,25,2971,50,canceled
3533,1512,6,20,333,335,"11/12/2016, 11:10","11/12/2016, 14:19",22,22,22,4083,59,takeoff
3534,1072,8,68,219,309,"28/03/2015, 20:07","29/03/2015, 18:42",23,23,23,4881,37,arrived
3535,1897,4,41,795,210,"26/08/2016, 9:51","27/08/2016, 2:06",15,23,23,2408,40,waiting for departure
3536,1118,5,25,877,131,"29/03/2022, 1:07","29/03/2022, 7:03",24,25,25,860,38,canceled
3537,1295,8,71,296,299,"20/07/2020, 11:24","20/07/2020, 19:04",22,22,22,869,44,takeoff
3538,476,7,34,509,123,"29/11/2015, 4:40","29/11/2015, 19:17",13,22,22,4187,21,arrived
3539,1043,4,47,421,236,"18/01/2020, 22:33","19/01/2020, 4:15",13,23,23,3257,52,arrived
3540,1292,6,82,928,425,"01/10/2016, 3:14","01/10/2016, 13:06",15,24,24,2738,44,waiting for departure
3541,1358,2,100,827,320,"21/06/2016, 0:00","21/06/2016, 9:58",2,22,22,501,50,takeoff
3542,825,4,86,463,289,"26/08/2022, 15:54","27/08/2022, 7:50",19,22,22,1747,37,delayed
3543,1829,3,4,368,498,"15/03/2017, 7:48","16/03/2017, 5:13",18,24,24,1378,25,waiting for departure
3544,764,1,69,142,136,"02/06/2018, 16:23","03/06/2018, 10:17",21,22,22,2812,50,waiting for departure
3545,1149,5,61,203,189,"27/02/2022, 4:34","27/02/2022, 8:18",2,25,25,910,22,waiting for departure
3546,116,2,82,659,324,"21/10/2016, 14:36","21/10/2016, 17:14",20,24,24,4130,36,waiting for departure
3547,374,7,77,806,205,"09/11/2015, 22:00","10/11/2015, 3:38",19,25,25,337,54,waiting for departure
3548,1220,4,28,186,441,"01/02/2020, 10:45","02/02/2020, 10:20",8,24,24,1430,36,arrived
